tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0018867,movie,Escape from Hong Kong,Escape from Hong Kong,0,1942,\N,60,"Adventure,Mystery,War"
tt0021617,movie,Arizona Territory,Arizona Territory,0,1950,\N,56,Western
tt0022064,movie,Lebbra bianca,Lebbra bianca,0,1951,\N,80,Drama
tt0024121,movie,Houkutuslintu,Houkutuslintu,0,1946,\N,84,Drama
tt0025557,movie,El negro que tenía el alma blanca,El negro que tenía el alma blanca,0,1951,\N,87,"Drama,Musical"
tt0027269,movie,Alhambra,Alhambra,0,1940,\N,\N,\N
tt0027318,movie,August järjestää kaiken,August järjestää kaiken,0,1942,\N,95,Comedy
tt0028038,movie,Non mi sposo più,Non mi sposo più,0,1942,\N,82,Comedy
tt0028039,movie,Quando Donna Vuole,Non ti conosco più,0,1940,\N,65,Comedy
tt0028058,movie,Olympic Honeymoon,Olympic Honeymoon,0,1940,\N,63,Comedy
tt0029105,movie,Lady from Lisbon,The Lady from Lisbon,0,1942,\N,75,"Comedy,Thriller,War"
tt0029284,movie,My Favorite Wife,My Favorite Wife,0,1940,\N,88,"Comedy,Romance"
tt0029330,movie,Of One Blood,Of One Blood,0,1944,\N,64,Thriller
tt0029704,movie,The Last Enemy,L'ultima nemica,0,1940,\N,88,Drama
tt0029859,movie,Altes Herz geht auf die Reise,Altes Herz geht auf die Reise,0,1947,\N,87,Drama
tt0029876,movie,El fanfarrón: ¡Aquí llegó el valentón!,El fanfarrón: ¡Aquí llegó el valentón!,0,1940,\N,83,"Adventure,Drama,Western"
tt0030495,movie,Narcisse,Narcisse,0,1940,\N,95,Drama
tt0030827,movie,Szüts Mara házassága,Szüts Mara házassága,0,1941,\N,91,Romance
tt0030998,movie,You're Only Young Twice,You're Only Young Twice,0,1952,\N,81,Comedy
tt0031030,movie,Bulldog Sees It Through,Bulldog Sees It Through,0,1940,\N,77,Mystery
tt0031042,movie,Amores de juventud,Amores de juventud,0,1941,\N,109,Comedy
tt0031050,movie,Arditi civili,Arditi civili,0,1940,\N,90,Drama
tt0031061,movie,House of Mystery,At the Villa Rose,0,1940,\N,62,"Drama,Mystery"
tt0031077,movie,Band Waggon,Band Waggon,0,1940,\N,85,"Comedy,Musical"
tt0031084,movie,Beating Heart,Battement de coeur,0,1940,\N,97,"Comedy,Drama"
tt0031136,movie,The Miracle Song,La canción del milagro,0,1940,\N,85,"Drama,Family,Musical"
tt0031142,movie,Casanova heiratet,Casanova heiratet,0,1940,\N,\N,\N
tt0031146,movie,Centomila dollari,Centomila dollari,0,1940,\N,83,Comedy
tt0031174,movie,Confidential Lady,Confidential Lady,0,1940,\N,74,"Comedy,Drama,Romance"
tt0031191,movie,Outside the Three-Mile Limit,Outside the Three-Mile Limit,0,1940,\N,64,"Crime,Drama,Romance"
tt0031192,movie,Crook's Tour,Crook's Tour,0,1940,\N,80,"Comedy,Mystery"
tt0031217,movie,Dead Man's Shoes,Dead Man's Shoes,0,1940,\N,70,Drama
tt0031228,movie,Devil's Daughter,La fille du diable,0,1946,\N,98,Drama
tt0031248,movie,Dr. O'Dowd,Dr. O'Dowd,0,1940,\N,76,Drama
tt0031271,movie,In the Times of Don Porfirio,En tiempos de Don Porfirio,0,1940,\N,160,"Comedy,Drama,Musical"
tt0031272,movie,Mad Men of Europe,An Englishman's Home,0,1940,\N,73,"Drama,War"
tt0031274,movie,Eran tres hermanas,Eran tres hermanas,0,1940,\N,116,\N
tt0031292,movie,Familjen Björck,Familjen Björck,0,1940,\N,98,Comedy
tt0031294,movie,Fanfulla da Lodi,Fanfulla da Lodi,0,1940,\N,80,\N
tt0031341,movie,French Without Tears,French Without Tears,0,1940,\N,86,Comedy
tt0031348,movie,Frontier Vengeance,Frontier Vengeance,0,1940,\N,58,Western
tt0031354,movie,Full Speed Ahead,Full Speed Ahead,0,1940,\N,60,Drama
tt0031355,movie,Földindulás,Földindulás,0,1940,\N,92,\N
tt0031356,movie,Füszer és csemege,Füszer és csemege,0,1940,\N,85,Drama
tt0031359,movie,Gaslight,Gaslight,0,1940,\N,84,"Mystery,Thriller"
tt0031368,movie,The Girl Who Forgot,The Girl Who Forgot,0,1940,\N,\N,Comedy
tt0031372,movie,Giù il sipario,Giù il sipario,0,1940,\N,74,Comedy
tt0031378,movie,Golden Gloves,Golden Gloves,0,1940,\N,66,"Crime,Drama,Sport"
tt0031384,movie,The Good Old Days,The Good Old Days,0,1940,\N,79,Comedy
tt0031394,movie,The Green Hornet,The Green Hornet,0,1940,\N,258,"Adventure,Crime,Family"
tt0031425,movie,His Brother's Keeper,His Brother's Keeper,0,1940,\N,70,Drama
tt0031444,movie,Hoots Mon,Hoots Mon,0,1940,\N,77,Comedy
tt0031457,movie,El huésped del sevillano,El huésped del sevillano,0,1940,\N,99,Drama
tt0031466,movie,I Take This Woman,I Take This Woman,0,1940,\N,98,"Drama,Mystery,Romance"
tt0031504,movie,Jail Birds,Jail Birds,0,1940,\N,73,"Comedy,Crime"
tt0031518,movie,Julieta y Romeo,Julieta y Romeo,0,1940,\N,91,\N
tt0031522,movie,Just William,Just William,0,1940,\N,72,Comedy
tt0031524,movie,Das jüngste Gericht,Das jüngste Gericht,0,1940,\N,77,\N
tt0031541,movie,Concert on the Screen,Kontsert na ekrane,0,1940,\N,\N,Music
tt0031545,movie,Il ladro sono io,Il ladro sono io,0,1940,\N,75,Comedy
tt0031548,movie,Lady in Distress,A Window in London,0,1940,\N,59,"Crime,Drama,Thriller"
tt0031551,movie,Una lampada alla finestra,Una lampada alla finestra,0,1940,\N,84,\N
tt0031560,movie,La leggenda azzurra,La leggenda azzurra,0,1940,\N,65,\N
tt0031568,movie,Leyenda rota,Leyenda rota,0,1940,\N,80,Comedy
tt0031584,movie,La locura de Don Juan,La locura de Don Juan,0,1940,\N,\N,Comedy
tt0031591,movie,Los de abajo,Los de abajo,0,1940,\N,89,"Drama,War"
tt0031600,movie,Gambling Hell,"Macao, l'enfer du jeu",0,1942,\N,61,"Adventure,Drama"
tt0031603,movie,Made in Germany - Die dramatische Geschichte des Hauses Zeiss,Made in Germany,0,1957,\N,97,"Biography,Drama"
tt0031609,movie,La malquerida,La malquerida,0,1940,\N,94,Drama
tt0031612,movie,The Man from Down Under,The Man from Down Under,0,1943,\N,103,"Action,Comedy,Drama"
tt0031617,movie,The Man from Dakota,The Man from Dakota,0,1940,\N,75,"Drama,History,War"
tt0031623,movie,Ein Mann auf Abwegen,Ein Mann auf Abwegen,0,1940,\N,88,"Adventure,Comedy"
tt0031624,movie,Manolenka,Manolenka,0,1940,\N,102,Drama
tt0031625,movie,Mare,Mare,0,1940,\N,94,\N
tt0031631,movie,Excuse,Martingala,0,1940,\N,88,\N
tt0031636,movie,"Maxwell Archer, Detective",Meet Maxwell Archer,0,1940,\N,73,"Adventure,Crime,Mystery"
tt0031644,movie,The Middle Watch,The Middle Watch,0,1940,\N,87,Comedy
tt0031660,movie,Miseria e nobiltà,Miseria e nobiltà,0,1940,\N,62,\N
tt0031672,movie,Motel the Operator,Motel the Operator,0,1940,\N,88,Drama
tt0031682,movie,Mrs. Pym of Scotland Yard,Mrs. Pym of Scotland Yard,0,1940,\N,65,"Crime,Mystery"
tt0031702,movie,The Mysterious Mr. Davis,The Mysterious Mr. Davis,0,1940,\N,58,Drama
tt0031739,movie,A nönek mindig sikerül,A nönek mindig sikerül,0,1940,\N,79,\N
tt0031741,movie,Harvest of Hate,Odio,0,1940,\N,75,"Drama,Romance"
tt0031789,movie,Two on a Vacation,Pazza di gioia,0,1940,\N,78,Comedy
tt0031791,movie,Il peccato di Rogelia Sanchez,Il peccato di Rogelia Sanchez,0,1940,\N,83,Drama
tt0031802,movie,Podnyataya tselina,Podnyataya tselina,0,1940,\N,118,Drama
tt0031818,movie,Pour le maillot jaune,Pour le maillot jaune,0,1940,\N,91,"Romance,Sport"
tt0031828,movie,The Tunnel,The Proud Valley,0,1940,\N,76,"Drama,Music"
tt0031853,movie,Return to Yesterday,Return to Yesterday,0,1940,\N,69,Drama
tt0031854,movie,El rey que rabió,El rey que rabió,0,1940,\N,\N,Comedy
tt0031856,movie,Ricchezza senza domani,Ricchezza senza domani,0,1940,\N,82,\N
tt0031866,movie,Musica di sogno,Ritorno,0,1940,\N,70,Romance
tt0031870,movie,Roll Wagons Roll,Roll Wagons Roll,0,1940,\N,56,"Drama,Music,Western"
tt0031878,movie,Red Roses,Rose scarlatte,0,1940,\N,65,Comedy
tt0031900,movie,Scandalo per bene,Scandalo per bene,0,1940,\N,92,\N
tt0031912,movie,A Segunda Viagem Triunfal,A Segunda Viagem Triunfal,0,1940,\N,74,Documentary
tt0031913,movie,Sei bambine ed il Perseo,Sei bambine ed il Perseo,0,1940,\N,100,\N
tt0031918,movie,Shadowed Eyes,Shadowed Eyes,0,1940,\N,68,"Crime,Drama"
tt0031920,movie,She Couldn't Say No,She Couldn't Say No,0,1940,\N,72,Comedy
tt0031966,movie,Sportowiec mimo woli,Sportowiec mimo woli,0,1940,\N,64,Comedy
tt0031967,movie,Spy for a Day,Spy for a Day,0,1940,\N,71,"Comedy,Thriller"
tt0031976,movie,The Stars Look Down,The Stars Look Down,0,1940,\N,110,Drama
tt0031994,movie,Radio Surprises,Les surprises de la radio,0,1940,\N,80,Comedy
tt0032011,movie,Missing Ten Days,Ten Days in Paris,0,1940,\N,82,Drama
tt0032052,movie,Trappola d'amore,Trappola d'amore,0,1940,\N,80,\N
tt0032058,movie,I Met You Too Late,Troppo tardi t'ho conosciuta,0,1940,\N,78,Romance
tt0032064,movie,Tutto per la donna,Tutto per la donna,0,1940,\N,71,\N
tt0032073,movie,Gli ultimi della strada,Gli ultimi della strada,0,1940,\N,78,Drama
tt0032090,movie,Validità giorni dieci,Validità giorni dieci,0,1940,\N,76,Comedy
tt0032092,movie,Vento di milioni,Vento di milioni,0,1940,\N,78,\N
tt0032119,movie,Weißer Flieder,Weißer Flieder,0,1940,\N,92,"Comedy,Romance"
tt0032161,movie,Zlota maska,Zlota maska,0,1940,\N,77,"Drama,Romance"
tt0032163,movie,The (Im)Perfect Wife,Zona i nie zona,0,1941,\N,61,"Drama,Romance"
tt0032168,movie,¡Que viene mi marido!,¡Que viene mi marido!,0,1940,\N,91,Comedy
tt0032170,movie,Diablillos de arrabal,Diablillos de arrabal,0,1940,\N,80,Drama
tt0032172,movie,È sbarcato un marinaio,È sbarcato un marinaio,0,1940,\N,74,\N
tt0032176,movie,'Til We Meet Again,'Til We Meet Again,0,1940,\N,99,"Crime,Drama,Mystery"
tt0032177,movie,...som en tjuv om natten,...som en tjuv om natten,0,1940,\N,98,Comedy
tt0032178,movie,20 Mule Team,20 Mule Team,0,1940,\N,84,Western
tt0032179,movie,21 Days Together,21 Days,0,1940,\N,72,"Crime,Drama,Romance"
tt0032180,movie,Abbandono,Abbandono,0,1940,\N,100,Drama
tt0032181,movie,Abe Lincoln in Illinois,Abe Lincoln in Illinois,0,1940,\N,110,"Biography,Drama,History"
tt0032182,movie,"Addio, giovinezza!","Addio, giovinezza!",0,1940,\N,94,Comedy
tt0032183,movie,Adventure in Diamonds,Adventure in Diamonds,0,1940,\N,76,"Crime,Drama"
tt0032184,movie,Adventures of Red Ryder,Adventures of Red Ryder,0,1940,\N,205,Western
tt0032186,movie,You're Missing the Point,Ahí está el detalle,0,1940,\N,112,Comedy
tt0032187,movie,Alarm,Alarm,0,1941,\N,90,\N
tt0032188,movie,La alegría de la huerta,La alegría de la huerta,0,1940,\N,82,"Comedy,Musical"
tt0032191,movie,Alias the Deacon,Alias the Deacon,0,1940,\N,74,"Adventure,Comedy"
tt0032194,movie,"All This, and Heaven Too","All This, and Heaven Too",0,1940,\N,141,"Drama,Romance"
tt0032195,movie,Everybody at His Station,Alle man på post,0,1940,\N,75,Comedy
tt0032196,movie,Alles Schwindel,Alles Schwindel,0,1940,\N,86,\N
tt0032197,movie,Allá en el Trópico,Allá en el Trópico,0,1940,\N,110,"Comedy,Drama,Musical"
tt0032198,movie,Always a Bride,Always a Bride,0,1940,\N,58,"Comedy,Romance"
tt0032199,movie,Am I Guilty?,Am I Guilty?,0,1940,\N,70,"Action,Crime,Drama"
tt0032200,movie,"Amami, Alfredo!","Amami, Alfredo!",0,1940,\N,92,"Drama,Romance"
tt0032201,movie,Americaner Shadchen,Americaner Shadchen,0,1940,\N,87,"Comedy,Romance"
tt0032202,movie,Amiamoci così,Amiamoci così,0,1940,\N,82,\N
tt0032204,movie,Amore di ussaro,Amore di ussaro,0,1940,\N,78,\N
tt0032205,movie,And One Was Beautiful,And One Was Beautiful,0,1940,\N,70,"Drama,Romance"
tt0032206,movie,Andy Hardy Meets Debutante,Andy Hardy Meets Debutante,0,1940,\N,88,"Comedy,Family,Romance"
tt0032207,movie,An Angel from Texas,An Angel from Texas,0,1940,\N,69,"Comedy,Romance"
tt0032208,movie,Angelika,Angelika,0,1940,\N,97,\N
tt0032209,movie,Angels Over Broadway,Angels Over Broadway,0,1940,\N,79,"Adventure,Comedy,Crime"
tt0032210,movie,Anjaam,Anjaam,0,1940,\N,\N,\N
tt0032211,movie,Anne of Windy Poplars,Anne of Windy Poplars,0,1940,\N,86,"Drama,Romance"
tt0032212,movie,Antonio Meucci,Antonio Meucci,0,1940,\N,87,\N
tt0032215,movie,The Ape,The Ape,0,1940,\N,62,Horror
tt0032216,movie,After Mein Kampf?: The Story of Adolph Hitler,Mein Kampf - My Crimes,0,1940,\N,75,"Biography,Documentary,Drama"
tt0032217,movie,L'arcidiavolo,L'arcidiavolo,0,1940,\N,84,\N
tt0032218,movie,Argentine Nights,Argentine Nights,0,1940,\N,75,"Comedy,Music"
tt0032219,movie,Argila,Argila,0,1940,\N,103,"Drama,Romance"
tt0032220,movie,"Arise, My Love","Arise, My Love",0,1940,\N,110,"Comedy,Drama,Romance"
tt0032221,movie,Arizona,Arizona,0,1940,\N,125,"Drama,Western"
tt0032222,movie,Arizona Frontier,Arizona Frontier,0,1940,\N,60,"Drama,Western"
tt0032223,movie,Arizona Gang Busters,Arizona Gang Busters,0,1940,\N,60,Western
tt0032224,movie,Arriviamo noi!,Arriviamo noi!,0,1942,\N,75,\N
tt0032225,movie,The Siege of the Alcazar,L'assedio dell'Alcazar,0,1940,\N,112,"Drama,War"
tt0032226,movie,Aurat,Aurat,0,1940,\N,154,Drama
tt0032227,movie,Aus erster Ehe,Aus erster Ehe,0,1940,\N,89,\N
tt0032230,movie,Babichka,Babichka,0,1940,\N,90,"Drama,Romance"
tt0032231,movie,Babies for Sale,Babies for Sale,0,1940,\N,65,"Crime,Drama"
tt0032232,movie,Bad Man from Red Butte,Bad Man from Red Butte,0,1940,\N,58,Western
tt0032233,movie,Bal paré,Bal paré,0,1940,\N,100,"Comedy,Music,Romance"
tt0032234,movie,The Bank Dick,The Bank Dick,0,1940,\N,72,Comedy
tt0032237,movie,Barnet,Barnet,0,1940,\N,85,"Drama,Family"
tt0032239,movie,Barnyard Follies,Barnyard Follies,0,1940,\N,67,"Comedy,Drama,Music"
tt0032240,movie,Bastard,Bastard,0,1940,\N,87,Drama
tt0032242,movie,Il bazar delle idee,Il bazar delle idee,0,1940,\N,70,\N
tt0032245,movie,Before I Hang,Before I Hang,0,1940,\N,62,"Crime,Horror,Sci-Fi"
tt0032246,movie,Behind the News,Behind the News,0,1940,\N,75,"Action,Comedy,Crime"
tt0032247,movie,Beyond Tomorrow,Beyond Tomorrow,0,1940,\N,84,"Drama,Fantasy,Romance"
tt0032248,movie,Beáta és az ördög,Beáta és az ördög,0,1941,\N,89,\N
tt0032250,movie,Un bigote para dos,Un bigote para dos,0,1940,\N,71,Comedy
tt0032252,movie,A Bill of Divorcement,A Bill of Divorcement,0,1940,\N,74,Drama
tt0032253,movie,Billy the Kid in Texas,Billy the Kid in Texas,0,1940,\N,52,"Drama,Western"
tt0032254,movie,The Biscuit Eater,The Biscuit Eater,0,1940,\N,81,"Drama,Family"
tt0032255,movie,Bismarck,Bismarck,0,1940,\N,118,"Biography,Drama"
tt0032256,movie,Bitter Sweet,Bitter Sweet,0,1940,\N,94,"Drama,Musical,Romance"
tt0032257,movie,Black Diamonds,Black Diamonds,0,1940,\N,60,"Crime,Drama,Film-Noir"
tt0032258,movie,Black Friday,Black Friday,0,1940,\N,70,"Crime,Drama,Film-Noir"
tt0032259,movie,Blazing Six Shooters,Blazing Six Shooters,0,1940,\N,61,"Drama,Music,Western"
tt0032260,movie,Den blomstertid...,Den blomstertid...,0,1940,\N,100,Drama
tt0032261,movie,Blondie Has Servant Trouble,Blondie Has Servant Trouble,0,1940,\N,70,"Comedy,Family"
tt0032262,movie,Blondie Plays Cupid,Blondie Plays Cupid,0,1940,\N,68,"Adventure,Comedy,Family"
tt0032263,movie,Blondie on a Budget,Blondie on a Budget,0,1940,\N,72,"Comedy,Family"
tt0032264,movie,The Blue Bird,The Blue Bird,0,1940,\N,88,"Adventure,Family,Fantasy"
tt0032265,movie,Blyge Anton,Blyge Anton,0,1940,\N,108,Comedy
tt0032266,movie,Boccaccio,Boccaccio,0,1940,\N,80,Comedy
tt0032273,movie,Boom Town,Boom Town,0,1940,\N,119,"Drama,Romance,Western"
tt0032274,movie,The Border Legion,The Border Legion,0,1940,\N,58,"Drama,Music,Western"
tt0032275,movie,Boy,Boy,0,1940,\N,98,"Adventure,History"
tt0032276,movie,The Boys from Syracuse,The Boys from Syracuse,0,1940,\N,73,"Comedy,Musical"
tt0032277,movie,Boys of the City,Boys of the City,0,1940,\N,68,"Comedy,Mystery,Thriller"
tt0032278,movie,Brat geroya,Brat geroya,0,1940,\N,67,Family
tt0032279,movie,The Bride Wore Crutches,The Bride Wore Crutches,0,1940,\N,55,"Action,Adventure,Comedy"
tt0032280,movie,The Briggs Family,The Briggs Family,0,1940,\N,68,"Crime,Drama"
tt0032281,movie,Brigham Young,Brigham Young,0,1940,\N,114,"Adventure,Biography,Drama"
tt0032284,movie,Broadway Melody of 1940,Broadway Melody of 1940,0,1940,\N,102,Musical
tt0032285,movie,Brother Orchid,Brother Orchid,0,1940,\N,88,"Comedy,Crime,Drama"
tt0032286,movie,Brother Rat and a Baby,Brother Rat and a Baby,0,1940,\N,87,Comedy
tt0032287,movie,Ett brott,Ett brott,0,1940,\N,92,"Crime,Drama"
tt0032289,movie,Buck Benny Rides Again,Buck Benny Rides Again,0,1940,\N,84,"Adventure,Comedy,Music"
tt0032292,movie,Bullet Code,Bullet Code,0,1940,\N,58,Western
tt0032293,movie,Bullets for Rustlers,Bullets for Rustlers,0,1940,\N,58,Western
tt0032296,movie,Cafe Hostess,Cafe Hostess,0,1940,\N,65,"Crime,Drama,Thriller"
tt0032297,movie,Calling All Husbands,Calling All Husbands,0,1940,\N,63,"Comedy,Romance"
tt0032299,movie,Calling Philo Vance,Calling Philo Vance,0,1940,\N,62,"Crime,Mystery,Thriller"
tt0032300,movie,Song of My Heart,Cantate con me,0,1940,\N,83,Comedy
tt0032301,movie,La canzone rubata,La canzone rubata,0,1940,\N,85,Comedy
tt0032302,movie,Capitan Fracassa,Capitan Fracassa,0,1940,\N,90,Adventure
tt0032303,movie,Il capitano degli ussari,Il capitano degli ussari,0,1940,\N,68,Comedy
tt0032304,movie,Captain Caution,Captain Caution,0,1940,\N,86,"Action,Adventure,Romance"
tt0032305,movie,The Captain Is a Lady,The Captain Is a Lady,0,1940,\N,65,Comedy
tt0032307,movie,"Caravaggio, il pittore maledetto","Caravaggio, il pittore maledetto",0,1941,\N,105,Drama
tt0032308,movie,Only the Valiant,La carga de los valientes,0,1940,\N,80,Drama
tt0032309,movie,Carnaval de antaño,Carnaval de antaño,0,1940,\N,86,"Comedy,Musical"
tt0032311,movie,Carolina Moon,Carolina Moon,0,1940,\N,64,"Drama,Music,Western"
tt0032312,movie,The Carson City Kid,The Carson City Kid,0,1940,\N,57,"Drama,Western"
tt0032313,movie,The Frightened Lady,The Case of the Frightened Lady,0,1940,\N,75,"Crime,Drama,Mystery"
tt0032314,movie,The House of the Arrow,The House of the Arrow,0,1940,\N,66,Mystery
tt0032315,movie,Castle on the Hudson,Castle on the Hudson,0,1940,\N,77,"Crime,Drama"
tt0032317,movie,The Knight of Kruja,Il cavaliere di Kruja,0,1940,\N,78,Drama
tt0032318,movie,Il cavaliere senza nome,Il cavaliere senza nome,0,1941,\N,85,\N
tt0032320,movie,Cento lettere d'amore,Cento lettere d'amore,0,1940,\N,67,\N
tt0032321,movie,Chad Hanna,Chad Hanna,0,1940,\N,88,"Drama,Romance"
tt0032323,movie,Charley's (Big-Hearted) Aunt,Charley's (Big-Hearted) Aunt,0,1940,\N,75,Comedy
tt0032324,movie,Charlie Chan at the Wax Museum,Charlie Chan at the Wax Museum,0,1940,\N,63,Mystery
tt0032325,movie,Charlie Chan in Panama,Charlie Chan in Panama,0,1940,\N,67,"Adventure,Mystery"
tt0032326,movie,Charlie Chan's Murder Cruise,Charlie Chan's Murder Cruise,0,1940,\N,76,"Crime,Mystery"
tt0032327,movie,El charro Negro,El charro Negro,0,1940,\N,70,"Adventure,Drama,Western"
tt0032328,movie,Charter Pilot,Charter Pilot,0,1940,\N,70,Adventure
tt0032329,movie,Chasing Trouble,Chasing Trouble,0,1940,\N,64,Drama
tt0032330,movie,Cherokee Strip,Cherokee Strip,0,1940,\N,86,Western
tt0032332,movie,The Cheyenne Kid,The Cheyenne Kid,0,1940,\N,50,Western
tt0032334,movie,The Chinese Den,The Chinese Bungalow,0,1940,\N,72,Drama
tt0032335,movie,Chingolo,Chingolo,0,1940,\N,79,Comedy
tt0032337,movie,The Great Beginning,Chlen pravitelstva,0,1940,\N,76,Drama
tt0032338,movie,Christmas in July,Christmas in July,0,1940,\N,67,"Comedy,Drama,Romance"
tt0032339,movie,A Chump at Oxford,A Chump at Oxford,0,1940,\N,62,"Comedy,Family"
tt0032342,movie,City for Conquest,City for Conquest,0,1940,\N,104,"Drama,Sport"
tt0032343,movie,City of Chance,City of Chance,0,1940,\N,56,"Comedy,Crime,Drama"
tt0032344,movie,Claudine,Claudine,0,1940,\N,\N,\N
tt0032346,movie,Colorado,Colorado,0,1940,\N,57,Western
tt0032347,movie,Comin' Round the Mountain,Comin' Round the Mountain,0,1940,\N,63,"Comedy,Music,Romance"
tt0032349,movie,Comrade X,Comrade X,0,1940,\N,104,"Comedy,Romance"
tt0032350,movie,La comédie du bonheur,La comédie du bonheur,0,1940,\N,108,Comedy
tt0032351,movie,Four Shall Die,Four Shall Die,0,1940,\N,72,"Crime,Horror"
tt0032353,movie,Congo Maisie,Congo Maisie,0,1940,\N,71,"Comedy,Drama"
tt0032356,movie,Blackout,Contraband,0,1940,\N,80,"Crime,Drama,Romance"
tt0032358,movie,Convicted Woman,Convicted Woman,0,1940,\N,65,"Action,Crime,Drama"
tt0032359,movie,Convoy,Convoy,0,1940,\N,78,"Drama,War"
tt0032360,movie,O Cortejo do Mundo Português,O Cortejo do Mundo Português,0,1942,\N,\N,\N
tt0032361,movie,The Courageous Dr. Christian,The Courageous Dr. Christian,0,1940,\N,67,Drama
tt0032362,movie,Covered Wagon Days,Covered Wagon Days,0,1940,\N,56,Western
tt0032363,movie,Covered Wagon Trails,Covered Wagon Trails,0,1940,\N,52,Western
tt0032364,movie,The Cowboy from Sundown,The Cowboy from Sundown,0,1940,\N,57,Western
tt0032365,movie,Creo en Dios,Creo en Dios,0,1941,\N,105,"Crime,Drama"
tt0032366,movie,Crimes at the Dark House,Crimes at the Dark House,0,1940,\N,69,Drama
tt0032367,movie,The Crooked Road,The Crooked Road,0,1940,\N,66,Drama
tt0032369,movie,Cross-Country Romance,Cross-Country Romance,0,1940,\N,68,"Comedy,Romance"
tt0032370,movie,El crucero Baleares,El crucero Baleares,0,1941,\N,85,War
tt0032373,movie,Curtain Call,Curtain Call,0,1940,\N,63,"Comedy,Romance"
tt0032375,movie,"Dad Rudd, M.P.","Dad Rudd, M.P.",0,1940,\N,83,Comedy
tt0032376,movie,"Dance, Girl, Dance","Dance, Girl, Dance",0,1940,\N,90,"Comedy,Drama,Music"
tt0032377,movie,Dancing on a Dime,Dancing on a Dime,0,1940,\N,74,"Comedy,Drama,Music"
tt0032379,movie,Danger Ahead,Danger Ahead,0,1940,\N,60,Adventure
tt0032380,movie,Danger on Wheels,Danger on Wheels,0,1940,\N,61,"Sport,Thriller"
tt0032381,movie,Dankó Pista,Dankó Pista,0,1940,\N,95,"Drama,Romance"
tt0032382,movie,La danza dei milioni,La danza dei milioni,0,1940,\N,70,Comedy
tt0032383,movie,Dark Command,Dark Command,0,1940,\N,94,"Drama,Romance,War"
tt0032384,movie,De Mayerling à Sarajevo,De Mayerling à Sarajevo,0,1940,\N,89,Drama
tt0032385,movie,De la ferraille à l'acier victorieux,De la ferraille à l'acier victorieux,0,1940,\N,\N,\N
tt0032386,movie,Deadwood Dick,Deadwood Dick,0,1940,\N,285,Western
tt0032388,movie,One Day in Soviet Russia,Den novogo mira,0,1941,\N,56,Documentary
tt0032390,movie,The Devil Bat,The Devil Bat,0,1940,\N,68,"Horror,Sci-Fi"
tt0032392,movie,The Devil's Pipeline,The Devil's Pipeline,0,1940,\N,65,"Adventure,Drama,Romance"
tt0032394,movie,Diamond Frontier,Diamond Frontier,0,1940,\N,73,"Adventure,Crime,Romance"
tt0032395,movie,Diamond Queen,Diamond Queen,0,1940,\N,155,"Action,Adventure"
tt0032396,movie,A Dispatch from Reuters,A Dispatch from Reuters,0,1940,\N,90,"Biography,Drama"
tt0032397,movie,The Doctor Takes a Wife,The Doctor Takes a Wife,0,1940,\N,88,"Comedy,Romance"
tt0032399,movie,La Dolores,La Dolores,0,1940,\N,102,"Drama,Musical"
tt0032400,movie,Don Pasquale,Don Pasquale,0,1940,\N,101,Drama
tt0032403,movie,Donauschiffer,Donauschiffer,0,1940,\N,90,"Adventure,Romance"
tt0032404,movie,Doomed to Die,Doomed to Die,0,1940,\N,68,"Crime,Drama,Mystery"
tt0032406,movie,Chamber of Horrors,The Door with Seven Locks,0,1940,\N,79,"Drama,Horror,Mystery"
tt0032407,movie,Dopo divorzieremo,Dopo divorzieremo,0,1940,\N,85,Comedy
tt0032409,movie,Double Alibi,Double Alibi,0,1940,\N,60,"Adventure,Crime,Mystery"
tt0032410,movie,Down Argentine Way,Down Argentine Way,0,1940,\N,89,"Comedy,Drama,Musical"
tt0032411,movie,Dr. Christian Meets the Women,Dr. Christian Meets the Women,0,1940,\N,68,"Drama,Romance"
tt0032412,movie,Dr. Cyclops,Dr. Cyclops,0,1940,\N,77,"Adventure,Drama,Horror"
tt0032413,movie,Dr. Ehrlich's Magic Bullet,Dr. Ehrlich's Magic Bullet,0,1940,\N,103,"Biography,Drama"
tt0032414,movie,Dr. Kildare Goes Home,Dr. Kildare Goes Home,0,1940,\N,79,Drama
tt0032415,movie,Dr. Kildare's Crisis,Dr. Kildare's Crisis,0,1940,\N,75,Drama
tt0032416,movie,Dr. Kildare's Strange Case,Dr. Kildare's Strange Case,0,1940,\N,77,"Crime,Drama"
tt0032417,movie,Dreaming Out Loud,Dreaming Out Loud,0,1940,\N,81,Comedy
tt0032420,movie,Drums of Fu Manchu,Drums of Fu Manchu,0,1940,\N,269,"Action,Adventure,Crime"
tt0032421,movie,Drums of the Desert,Drums of the Desert,0,1940,\N,64,Adventure
tt0032422,movie,Dulcy,Dulcy,0,1940,\N,73,"Adventure,Comedy,Romance"
tt0032423,movie,The Durango Kid,The Durango Kid,0,1940,\N,61,Western
tt0032424,movie,The Earl of Chicago,The Earl of Chicago,0,1940,\N,87,"Action,Comedy,Crime"
tt0032425,movie,Earl of Puddlestone,Earl of Puddlestone,0,1940,\N,67,"Comedy,Romance"
tt0032427,movie,Earthbound,Earthbound,0,1940,\N,67,"Fantasy,Mystery"
